player_id,player_display_name,position,team,week,def_tackles_solo,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumble_recovery_opp
00-0039369,Cam Hart,CB,LAC,10,2,0,0,0,0.0,0,0,1,0,0
00-0039370,JD Bertrand,LB,ATL,10,1,3,1,0,0.0,0,0,0,0,0
00-0039372,Jarvis Brownlee Jr.,DB,NYJ,10,2,2,0,0,0.0,0,0,0,0,0
00-0039374,Tommy Eichenberg,LB,LV,10,1,1,0,0,0.0,0,0,0,0,0
00-0039380,Chau Smith-Wade,CB,CAR,10,6,0,0,0,0.0,0,0,0,0,0
00-0039417,Myles Harden,CB,CLE,10,1,1,0,0,0.0,0,0,0,0,0
00-0039421,Levi Drake Rodriguez,DL,MIN,10,0,1,0,0,0.0,0,0,0,0,0
00-0039423,Jonah Laulu,DT,LV,10,0,3,0,0,0.0,1,0,1,0,0
00-0039431,Jowon Briggs,DE,NYJ,10,0,1,0,0,0.0,0,0,0,0,0
00-0039435,Tatum Bethune,LB,SF,10,1,8,1,0,0.0,0,0,0,0,0
00-0039480,Jordan Colbert,SAF,MIA,10,3,0,0,0,0.0,0,0,0,0,0
00-0039513,Chris Edmonds,SAF,CLE,10,0,3,0,0,0.0,0,0,0,0,0
00-0039620,Rico Payton,CB,NYG,10,0,1,0,0,0.0,0,0,0,0,0
00-0039622,Isaiah Stalbird,LB,NO,10,2,2,0,0,0.0,0,0,0,0,0
00-0039637,Maema Njongmeta,LB,CAR,10,0,1,0,0,0.0,0,0,0,0,0
00-0039660,Thomas Harper,SAF,DET,10,6,0,0,0,0.0,0,0,0,0,0
00-0039681,Tyler Owens,DB,WAS,10,2,0,0,0,0.0,0,0,0,0,0
00-0039692,Dell Pettus,SAF,NE,10,1,0,0,0,0.0,0,0,0,0,0
00-0039734,Braden Fiske,DT,LAR,10,0,1,0,0,0.0,0,0,0,0,0
00-0039739,Roman Wilson,WR,PIT,10,1,0,0,0,0.0,0,0,0,0,0
00-0039740,Jalyx Hunt,LB,PHI,10,5,0,2,0,1.0,1,0,0,0,0
00-0039741,Payton Wilson,LB,PIT,10,4,3,0,0,0.0,0,0,0,0,0
00-0039749,Tyler Davis,DE,LAR,10,1,1,0,0,0.0,0,0,1,0,0
00-0039770,Charles Woods,CB,NE,10,1,0,0,0,0.0,0,0,0,0,0
00-0039772,Josh Wallace,CB,LAR,10,0,1,0,0,0.0,0,0,0,0,0
00-0039774,Omar Speights,LB,LAR,10,4,7,0,0,0.0,0,0,0,0,0
00-0039776,Jaylen McCollough,SAF,LAR,10,2,0,0,0,0.0,0,0,1,0,0
00-0039795,Nehemiah Pritchett,CB,SEA,10,1,1,0,0,0.0,0,0,2,0,0
00-0039798,Isaiah Davis,RB,NYJ,10,0,1,0,0,0.0,0,0,0,0,0
00-0039812,Ty'Ron Hopper,LB,GB,10,0,1,0,0,0.0,0,0,0,0,0
00-0039813,Evan Williams,SAF,GB,10,4,3,2,0,0.0,0,0,0,0,0
00-0039815,Tyrice Knight,LB,SEA,10,6,2,3,2,2.0,2,0,0,0,0
00-0039821,Andru Phillips,DB,NYG,10,3,1,0,0,0.0,0,0,0,0,0
00-0039826,Jeremiah Trotter Jr.,LB,PHI,10,0,1,0,0,0.0,0,0,0,0,0
00-0039834,Kamren Kinchens,SAF,LAR,10,1,2,0,0,0.0,0,0,0,0,0
00-0039835,Justin Eboigbe,DT,LAC,10,1,2,0,0,0.0,1,0,0,0,0
00-0039838,Calen Bullock,SAF,HOU,10,4,2,0,0,0.0,0,0,1,0,0
00-0039840,Austin Booker,DE,CHI,10,3,1,0,0,0.0,3,0,0,0,0
00-0039841,Cooper DeJean,CB,PHI,10,4,1,0,0,0.0,0,0,0,0,0
00-0039846,Tykee Smith,DB,TB,10,4,4,1,0,0.0,1,1,1,0,0
00-0039850,Edgerrin Cooper,LB,GB,10,2,4,0,1,0.0,0,0,0,0,0
00-0039854,Darius Robinson,DL,ARI,10,2,2,0,0,0.0,0,0,0,0,0
00-0039859,Brandon Dorlus,DE,ATL,10,1,1,1,0,1.0,1,0,0,0,0
00-0039860,Kool-Aid McKinstry,CB,NO,10,4,2,0,0,0.0,0,0,0,0,0
00-0039861,Tyler Nubin,SAF,NYG,10,2,5,0,0,0.0,0,0,0,0,0
00-0039864,Dadrion Taylor-Demerson,SAF,ARI,10,1,1,0,0,0.0,0,0,0,0,0
00-0039867,Javon Bullard,SAF,GB,10,3,0,0,0,0.0,0,0,0,0,0
00-0039868,Troy Franklin,WR,DEN,10,1,0,0,0,0.0,0,0,0,0,0
00-0039872,Cole Bishop,SAF,BUF,10,6,1,0,0,0.0,0,1,1,0,0
00-0039879,Javon Solomon,LB,BUF,10,2,1,0,0,0.0,0,0,0,0,0
00-0039880,Malik Washington,WR,MIA,10,1,0,0,0,0.0,0,0,0,0,0
00-0039888,Quinyon Mitchell,CB,PHI,10,2,0,0,0,0.0,0,0,2,0,0
00-0039889,Maason Smith,DT,JAX,10,0,2,0,0,0.0,0,0,0,0,0
00-0039898,Mike Sainristil,CB,WAS,10,3,5,0,0,0.0,0,0,0,0,0
00-0039902,Chris Braswell,LB,TB,10,0,1,0,0,0.0,1,0,0,0,0
00-0039903,Terrion Arnold,CB,DET,10,2,0,0,0,0.0,0,0,1,0,0
00-0039906,Jer'Zhan Newton,DT,WAS,10,0,4,0,0,0.0,0,0,0,0,0
00-0039924,Dallas Turner,LB,MIN,10,1,1,0,0,0.0,0,0,1,0,0
00-0040010,Barryn Sorrell,DE,GB,10,0,2,0,0,0.0,0,0,0,0,0
00-0040013,Smael Mondon Jr.,LB,PHI,10,0,1,0,0,0.0,0,0,0,0,0
00-0040061,Connor O'Toole,LB,SEA,10,1,0,0,0,0.0,0,0,0,0,0
00-0040069,Teddye Buchanan,LB,BAL,10,5,1,0,1,0.0,0,0,0,0,0
00-0040100,Jay Higgins,LB,BAL,10,2,0,0,0,0.0,0,0,0,0,0
00-0040104,Keondre Jackson,SAF,BAL,10,0,1,0,1,0.0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,CAR,10,1,0,0,0,0.0,0,0,0,0,0
00-0040127,Kenneth Grant,DT,MIA,10,1,0,0,0,0.0,0,0,0,0,0
00-0040133,Azareye'h Thomas,CB,NYJ,10,2,0,0,0,0.0,0,0,1,0,0
00-0040134,Pat Bryant,WR,DEN,10,1,0,0,0,0.0,0,0,0,0,0
00-0040136,Princely Umanmielen,LB,CAR,10,2,1,0,0,0.0,1,0,0,0,0
00-0040137,Jordan Burch,LB,ARI,10,0,2,0,0,0.0,0,0,0,0,0
00-0040144,Jamaree Caldwell,DT,LAC,10,1,0,1,0,0.0,0,0,0,0,0
00-0040148,Xavier Watts,SAF,ATL,10,6,5,0,0,0.0,0,0,0,0,0
00-0040152,Upton Stout,CB,SF,10,1,3,0,0,0.0,1,0,0,0,0
00-0040155,Danny Stutsman,LB,NO,10,1,3,0,0,0.0,0,0,0,0,0
00-0040156,Billy Bowman Jr.,CB,ATL,10,1,4,0,0,0.0,0,0,0,0,0
00-0040159,Lathan Ransom,SAF,CAR,10,1,1,0,0,0.0,0,0,0,0,0
00-0040160,Jack Sawyer,LB,PIT,10,0,1,0,0,0.0,0,0,0,0,0
00-0040165,Malachi Moore,SAF,NYJ,10,6,2,0,0,0.0,0,0,0,0,0
00-0040166,Quincy Riley,CB,NO,10,3,0,0,0,0.0,0,0,1,0,0
00-0040169,Tonka Hemingway,DT,LV,10,1,0,0,0,0.0,0,0,0,0,0
00-0040171,Joshua Farmer,DT,NE,10,0,1,0,0,0.0,0,0,0,0,0
00-0040175,Jordan Phillips,DT,MIA,10,2,1,0,0,0.0,0,0,0,0,0
00-0040178,Jason Marshall Jr.,CB,MIA,10,3,1,0,0,0.0,0,0,1,0,0
00-0040182,Dante Trader Jr.,SAF,MIA,10,2,3,0,0,0.0,0,0,0,0,0
00-0040183,Elijah Roberts,DE,TB,10,2,0,1,0,1.0,1,0,1,0,0
00-0040188,Yahya Black,DE,PIT,10,0,1,0,0,0.0,0,0,0,0,0
00-0040195,Denzel Burke,CB,ARI,10,3,1,1,0,0.0,0,1,1,0,0
00-0040214,Kobe King,LB,NYJ,10,1,0,0,0,0.0,0,0,0,0,0
00-0040221,R.J. Mickens,SAF,LAC,10,2,2,0,0,0.0,0,1,1,0,0
00-0040228,Cody Lindenberg,LB,LV,10,1,0,0,0,0.0,0,0,0,0,0
00-0040230,Kitan Crawford,SAF,ARI,10,0,1,0,0,0.0,0,0,0,0,0
00-0040231,Carson Bruener,LB,PIT,10,0,1,0,0,0.0,0,0,0,0,0
00-0040243,Korie Black,CB,NYG,10,0,2,0,0,0.0,0,0,0,0,0
00-0040248,Zeek Biggers,DT,MIA,10,1,1,0,0,0.0,1,0,0,0,0
00-0040255,Adin Huntington,DE,CLE,10,1,0,0,0,0.0,0,0,0,0,0
00-0040261,Easton Mascarenas-Arnold,LB,CLE,10,0,1,0,0,0.0,0,0,0,0,0
00-0040263,Donovan McMillon,SAF,CLE,10,0,1,0,0,0.0,0,0,0,0,0
00-0040289,Bam Martin-Scott,LB,CAR,10,0,1,0,0,0.0,0,0,0,0,0
00-0040296,Corey Thornton,CB,CAR,10,1,0,0,0,0.0,0,0,0,0,0
00-0040318,Ale Kaho,LB,WAS,10,2,0,0,0,0.0,0,0,0,0,0
00-0040342,Danny Striggow,DE,JAX,10,1,0,0,0,0.0,1,0,0,0,0
00-0040384,Elijah Simmons,DL,TB,10,1,1,0,0,0.0,0,0,0,0,0
00-0040396,Dean Clark,SAF,NYJ,10,1,0,0,0,0.0,0,0,0,0,0
00-0040408,Ja'Markis Weston,LB,NYJ,10,0,1,0,0,0.0,0,0,0,0,0
00-0040471,Nikko Reed,DB,LAC,10,0,0,0,0,0.0,0,0,1,0,0
00-0040492,Tyler Batty,LB,MIN,10,1,0,0,0,0.0,0,0,0,0,0
00-0040574,Elijah Ponder,LB,NE,10,1,1,1,0,1.0,1,0,0,0,0
00-0040577,Jalon Walker,LB,ATL,10,4,2,1,1,1.0,0,0,0,0,0
00-0040578,James Pearce Jr.,DE,ATL,10,1,0,1,1,1.0,1,0,1,0,0
00-0040579,Carson Schwesinger,LB,CLE,10,4,5,2,0,0.5,2,0,0,0,0
00-0040580,Josaiah Stewart,LB,LAR,10,0,2,0,0,0.0,0,0,0,0,0
00-0040613,Shaun Dolac,LB,LAR,10,1,1,0,0,0.0,0,0,0,0,0
00-0040624,Elijah Williams,DE,MIN,10,1,0,0,0,0.0,0,0,0,0,0
00-0040636,Keyon Martin,CB,BAL,10,3,0,0,0,0.0,0,0,0,0,0
00-0040641,Darien Porter,CB,LV,10,1,1,0,0,0.0,0,0,0,0,0
00-0040643,Jonas Sanker,SAF,NO,10,0,2,0,0,0.0,0,0,0,0,0
00-0040645,Cody Simon,LB,ARI,10,3,3,0,0,0.0,0,0,1,0,0
00-0040649,Robbie Ouzts,RB,SEA,10,1,0,0,0,0.0,0,0,0,0,0
00-0040661,Donovan Jackson,G,MIN,10,0,1,0,0,0.0,0,0,0,0,0
00-0040678,Derrick Harmon,DT,PIT,10,1,3,0,0,0.0,0,0,0,0,0
00-0040685,Mason Graham,DT,CLE,10,2,1,1,0,0.0,1,0,1,0,0
00-0040688,Malaki Starks,SAF,BAL,10,2,2,0,0,0.0,0,1,1,0,0
00-0040694,Darius Alexander,DT,NYG,10,1,0,0,0,0.0,0,0,0,0,0
00-0040706,Walter Nolen,DT,ARI,10,2,0,0,0,0.0,1,0,0,0,0
00-0040708,Jihaad Campbell,LB,PHI,10,2,3,0,0,0.0,0,0,0,0,0
00-0040709,Maxwell Hairston,CB,BUF,10,1,0,0,0,0.0,0,1,1,0,0
00-0040710,Deone Walker,DT,BUF,10,0,1,0,0,0.0,0,0,1,0,0
00-0040711,CJ West,DT,SF,10,2,1,0,0,0.0,0,0,0,0,0
00-0040716,Craig Woodson,SAF,NE,10,3,5,0,0,0.0,0,0,2,0,0
00-0040720,Jahdae Barron,CB,DEN,10,2,1,0,0,0.0,0,0,0,0,0
00-0040722,Mike Green,LB,BAL,10,2,0,1,0,0.0,3,0,0,0,0
00-0040731,Trey Amos,CB,WAS,10,2,0,0,0,0.0,0,0,0,0,0
00-0040733,Nick Emmanwori,SAF,SEA,10,5,4,0,0,0.5,1,0,4,0,0
00-0040744,Jaylahn Tuimolaou,DE,IND,10,0,1,0,0,0.0,1,0,0,0,0
00-0040746,Nic Scourton,LB,CAR,10,2,2,1,0,1.0,2,0,0,0,0
00-0040747,Benjamin Morrison,CB,TB,10,1,0,0,0,0.0,0,0,0,0,0
00-0040749,Andrew Mukuba,SAF,PHI,10,0,2,0,0,0.0,0,0,0,0,0
00-0026190,Calais Campbell,DE,ARI,11,0,1,0,0,0.0,0,0,0,0,0
00-0027224,Jon Weeks,LS,SF,11,0,1,0,0,0.0,0,0,0,0,0
00-0027940,Von Miller,OLB,WAS,11,1,0,1,0,1.0,1,0,0,0,0
00-0027969,Cameron Heyward,DE,PIT,11,0,5,0,0,0.0,0,0,0,0,0
00-0029255,Bobby Wagner,MLB,WAS,11,4,4,0,0,0.0,0,0,1,0,0
00-0029562,Lavonte David,OLB,TB,11,3,1,0,1,0.0,0,0,0,0,0
00-0029606,Harrison Smith,FS,MIN,11,2,0,0,0,0.0,0,0,0,0,0
00-0030070,John Jenkins,DT,BAL,11,1,3,0,0,0.0,0,0,0,0,0
00-0030114,Jordan Poyer,FS,BUF,11,7,8,0,0,0.0,0,0,1,0,0
00-0031040,Khalil Mack,OLB,LAC,11,3,0,0,0,0.0,0,0,0,0,0
00-0031054,DaQuan Jones,DT,BUF,11,1,2,1,1,1.0,1,0,0,0,0
00-0031177,Brent Urban,DE,BAL,11,1,2,1,0,0.0,0,0,0,0,0
00-0031254,Denico Autry,DT,HOU,11,1,0,0,0,0.0,0,0,0,0,0
00-0031270,Shelby Harris,DE,CLE,11,1,1,0,0,0.0,0,0,0,0,0
00-0031357,C.J. Goodwin,CB,DAL,11,1,0,0,0,0.0,0,0,0,0,0
00-0031360,Kyle Van Noy,MLB,BAL,11,1,0,1,0,1.0,2,0,0,0,0
00-0031364,Jadeveon Clowney,OLB,DAL,11,1,0,0,0,0.0,0,0,0,0,0
00-0031411,DeMarcus Lawrence,LB,SEA,11,0,2,0,0,0.0,1,0,0,0,0
00-0031551,Eddie Goldman,NT,WAS,11,2,2,2,0,0.0,0,0,0,0,0
00-0031557,Jordan Phillips,DT,BUF,11,1,0,0,0,0.0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,HOU,11,1,3,1,0,1.5,3,0,0,0,0
00-0031583,Grady Jarrett,DT,CHI,11,0,2,0,0,0.0,1,0,0,0,0
00-0031933,Leonard Williams,DE,SEA,11,2,2,0,0,0.0,1,0,0,0,0
00-0031935,Preston Smith,DE,WAS,11,2,0,1,0,0.0,0,0,0,0,0
00-0032103,Denzel Perryman,MLB,LAC,11,3,3,1,0,0.0,0,0,0,0,0
00-0032146,Bud Dupree,OLB,LAC,11,0,3,0,0,0.0,0,0,0,0,0
00-0032164,Arik Armstead,DE,JAX,11,2,1,2,0,1.0,1,0,0,0,0
00-0032265,Mario Edwards,DT,HOU,11,2,0,0,0,0.0,0,0,0,0,0
00-0032388,Deion Jones,LB,TB,11,1,1,0,0,0.0,0,0,0,0,0
00-0032395,Graham Glasgow,C,DET,11,0,1,0,0,0.0,0,0,0,0,0
00-0032415,Matthew Judon,OLB,MIA,11,0,1,0,0,0.0,0,0,0,0,0
00-0032424,DJ Reader,DT,DET,11,1,2,0,0,0.0,0,0,0,0,0
00-0032442,Elandon Roberts,OLB,LV,11,2,2,0,0,0.0,0,0,0,0,0
00-0032580,Jonathan Jones,DB,WAS,11,4,2,1,0,1.0,1,0,0,0,0
00-0032667,Roy Robertson-Harris,DE,NYG,11,2,0,0,0,0.0,1,0,0,0,0
00-0032759,Sheldon Rankins,DT,HOU,11,1,2,1,0,0.0,0,0,0,0,0
00-0032762,Chris Jones,DE,KC,11,1,1,1,0,1.0,2,0,0,0,0
00-0032803,Jalen Mills,CB,HOU,11,1,1,0,0,0.0,0,0,0,0,0
00-0032889,A'Shawn Robinson,DT,CAR,11,0,2,0,0,0.0,0,0,0,0,0
00-0032918,C.J. Ham,FB,MIN,11,1,0,0,0,0.0,0,0,0,0,0
00-0033046,Jihad Ward,LB,TEN,11,0,0,0,0,0.0,1,0,0,0,0
00-0033051,David Onyemata,DT,ATL,11,2,2,0,0,0.0,0,0,0,0,0
00-0033055,Jalen Ramsey,CB,PIT,11,2,2,0,0,0.0,0,0,1,0,0
00-0033066,Andrew Billings,DT,CHI,11,1,2,0,0,0.0,0,0,0,0,0
00-0033109,Javon Hargrave,NT,MIN,11,1,1,0,0,0.0,0,0,0,0,0
00-0033120,Kenny Clark,NT,DAL,11,1,1,1,0,0.5,1,0,0,0,0
00-0033131,Maliek Collins,DT,CLE,11,2,0,1,0,0.0,0,0,0,0,0
00-0033132,Kevin Byard,FS,CHI,11,2,3,0,0,0.0,0,1,1,0,0
00-0033156,Joey Bosa,DE,BUF,11,1,0,0,0,0.0,0,0,0,0,0
00-0033282,Curtis Samuel,WR,BUF,11,1,0,0,0,0.0,0,0,0,0,0
00-0033294,Chuck Clark,SAF,PIT,11,0,5,0,0,0.0,0,0,0,0,0
00-0033297,D.J. Jones,DT,DEN,11,2,1,1,0,1.0,1,0,0,0,0
00-0033336,Eric Wilson,LB,MIN,11,3,3,1,0,0.0,1,0,0,0,0
00-0033375,Tim Patrick,WR,JAX,11,1,0,0,0,0.0,0,0,0,0,0
00-0033376,Patrick Ricard,RB,BAL,11,1,0,0,0,0.0,0,0,0,0,0
00-0033381,Adam Butler,DT,LV,11,1,4,0,0,0.0,0,0,0,0,0
00-0033503,Arthur Maulet,CB,DET,11,1,0,0,0,0.0,0,0,0,0,0
00-0033523,Jonathan Allen,DE,MIN,11,0,3,0,0,0.0,0,0,0,0,0
00-0033546,Dalvin Tomlinson,DE,ARI,11,0,1,0,0,0.0,0,0,0,0,0
00-0033548,Chidobe Awuzie,CB,BAL,11,3,2,0,0,0.0,0,0,3,0,0
00-0033571,Matt Milano,OLB,BUF,11,4,2,0,0,0.0,0,0,0,0,0
00-0033868,Myles Garrett,DE,CLE,11,5,0,5,0,4.0,5,0,0,0,0
00-0033872,Jamal Adams,LB,LV,11,1,3,0,0,0.0,0,0,0,0,0
00-0033876,Derek Barnett,DE,HOU,11,0,1,0,0,0.0,0,0,0,0,0
00-0033877,Malik Hooker,FS,DAL,11,2,0,1,0,0.0,0,0,1,0,0
00-0033878,Adoree' Jackson,CB,PHI,11,3,1,0,0,0.0,0,0,1,0,0
00-0033883,Jabrill Peppers,FS,PIT,11,2,0,0,0,0.0,0,0,0,0,0
00-0033884,Tre'Davious White,CB,BUF,11,1,0,0,0,0.0,0,0,0,0,0
00-0033886,T.J. Watt,OLB,PIT,11,1,0,1,0,0.0,1,0,2,0,0
00-0033890,Budda Baker,S,ARI,11,3,5,0,0,0.0,0,0,0,0,0
00-0033905,Larry Ogunjobi,DT,BUF,11,1,0,0,0,0.0,0,0,0,0,0
00-0033908,Cooper Kupp,WR,SEA,11,1,0,0,0,0.0,0,0,0,0,0
00-0033914,Alex Anzalone,MLB,DET,11,4,2,1,0,0.0,0,0,0,0,0
00-0033918,Fabian Moreau,CB,MIN,11,1,1,0,0,0.0,0,0,1,0,0
00-0033941,Rayshawn Jenkins,SAF,CLE,11,0,1,0,0,0.0,0,0,0,0,0
00-0033964,Al-Quadin Muhammad,LB,DET,11,2,0,0,0,0.0,0,0,0,0,0
00-0034067,Scott Daly,LS,CHI,11,0,1,0,0,0.0,0,0,0,0,0
00-0034163,Jacob Martin,DE,WAS,11,1,1,1,0,1.0,1,0,0,0,0
00-0034203,Darious Williams,CB,LAR,11,2,1,0,0,0.0,0,1,1,0,0
00-0034234,Poona Ford,DT,LAR,11,3,1,0,0,0.0,0,0,1,0,0
00-0034264,Jalyn Holmes,DT,WAS,11,0,2,0,0,0.0,0,0,0,0,0
00-0034278,Tremon Smith,CB,HOU,11,1,0,0,0,0.0,0,0,0,0,0
00-0034285,Zach Sieler,DE,MIA,11,1,2,0,0,0.0,0,0,0,0,0
00-0034302,Frankie Luvu,LB,WAS,11,0,5,0,0,0.0,0,0,0,0,0
00-0034320,Kentavius Street,DE,ATL,11,3,1,0,0,0.0,0,0,0,0,0
00-0034350,Uchenna Nwosu,LB,SEA,11,1,1,1,0,0.0,0,0,1,0,0
00-0034356,Donte Jackson,CB,LAC,11,0,1,0,0,0.0,0,1,1,0,0
00-0034357,Isaiah Oliver,FS,NYJ,11,1,3,0,0,0.0,0,0,0,0,0
00-0034371,Da'Shawn Hand,DE,LAC,11,0,2,0,0,0.0,0,0,0,0,0
00-0034376,Taron Johnson,CB,BUF,11,3,3,0,0,0.0,0,0,0,0,0
00-0034381,Josh Sweat,LB,ARI,11,1,0,1,0,1.0,2,0,0,0,0
00-0034391,Siran Neal,DB,SF,11,0,1,0,0,0.0,0,0,0,0,0
00-0034397,Tim Settle,DT,HOU,11,0,1,0,0,0.0,0,0,1,0,0
00-0034413,Foye Oluokun,LB,JAX,11,3,2,0,0,0.0,0,0,2,0,0
00-0034465,Jeremy Reaves,DB,WAS,11,5,2,0,0,0.0,0,0,0,0,0
00-0034473,Dennis Gardeck,LB,JAX,11,1,3,1,0,0.0,0,0,0,0,0
00-0034485,Jonathan Owens,SAF,CHI,11,0,1,0,0,0.0,0,0,0,0,0
00-0034488,Tavierre Thomas,SAF,MIN,11,1,1,0,0,0.0,0,0,0,0,0
00-0034673,Tremaine Edmunds,MLB,CHI,11,5,4,0,0,0.0,1,0,1,0,0
00-0034675,Jessie Bates,FS,ATL,11,6,2,0,0,0.0,0,0,0,0,0
00-0034720,Robert Spillane,LB,NE,11,5,4,0,0,0.0,0,0,1,0,0
00-0034754,Oren Burks,ILB,CIN,11,2,7,0,0,0.0,0,0,0,0,0
00-0034778,Carlton Davis III,CB,NE,11,2,0,0,0,0.0,0,0,0,0,0
00-0034779,Ronnie Harrison,LB,ATL,11,9,2,1,0,1.0,2,0,1,0,0
00-0034782,Harrison Phillips,DT,NYJ,11,2,3,1,0,0.0,0,0,0,0,0
00-0034789,Minkah Fitzpatrick,FS,MIA,11,5,3,2,0,0.0,1,0,0,0,0
00-0034790,Derwin James,FS,LAC,11,2,3,0,0,0.0,0,0,1,0,0
00-0034797,Jerome Baker,OLB,CLE,11,0,2,0,0,0.0,0,0,0,0,0
00-0034800,B.J. Hill,DE,CIN,11,1,1,0,0,0.0,0,0,0,0,0
00-0034805,John Franklin-Myers,DE,DEN,11,0,1,0,0,0.0,1,0,0,0,0
00-0034810,Sebastian Joseph-Day,DT,TEN,11,0,2,1,0,0.0,0,0,0,0,0
00-0034818,Derrick Nnadi,NT,KC,11,1,0,0,0,0.0,0,0,0,0,0
00-0034825,Arden Key,DE,TEN,11,2,1,2,0,1.5,3,0,0,0,0
00-0034828,Harold Landry III,LB,NE,11,2,1,0,0,0.0,1,0,0,0,0
00-0034832,Bradley Chubb,OLB,MIA,11,1,1,0,0,0.0,2,0,0,0,0
00-0034854,KhaDarel Hodge,WR,ATL,11,0,1,0,0,0.0,0,0,0,0,0
00-0034856,Denzel Ward,CB,CLE,11,4,1,0,0,0.0,0,0,1,0,0
00-0034869,Sam Darnold,QB,SEA,11,1,0,0,0,0.0,0,0,0,0,0
00-0034874,Roquan Smith,ILB,BAL,11,2,2,0,0,0.0,0,0,1,0,0
00-0034967,Rashan Gary,LB,GB,11,2,1,0,0,0.0,0,0,0,0,0
00-0034968,Darnell Savage,DB,WAS,11,1,1,0,0,0.0,0,0,0,0,0
00-0034973,Maxx Crosby,DE,LV,11,3,2,1,1,1.0,2,0,0,0,0
00-0034982,Dre Greenlaw,LB,DEN,11,1,3,0,0,0.0,0,0,0,0,0
00-0034987,E.J. Speed,LB,HOU,11,2,3,0,0,0.0,0,0,1,0,0
00-0035020,Demetrius Flannigan-Fowles,LB,NYG,11,3,2,0,0,0.0,0,0,1,0,0
00-0035118,Matthew Orzech,LS,GB,11,1,1,0,0,0.0,0,0,0,0,0
00-0035133,Keisean Nixon,DB,GB,11,8,0,0,0,0.0,0,0,2,0,0
00-0035157,Darius Harris,LB,NE,11,1,1,0,0,0.0,0,0,0,0,0
00-0035166,Azeez Al-Shaair,LB,HOU,11,1,4,0,0,0.0,0,0,0,0,0
00-0035202,Del'Shawn Phillips,LB,LAC,11,0,1,0,0,0.0,0,0,0,0,0
00-0035236,Byron Murphy,CB,MIN,11,4,2,1,0,0.0,0,0,0,0,0
00-0035240,Jahlani Tavai,LB,NE,11,2,1,0,0,0.0,0,0,0,0,0
00-0035244,Lonnie Johnson,SAF,LV,11,0,3,0,0,0.0,0,0,1,0,0
00-0035248,Zach Allen,DE,DEN,11,0,1,0,0,0.0,2,0,0,0,0
00-0035253,C.J. Gardner-Johnson,SAF,CHI,11,2,2,1,0,0.0,1,0,0,0,0
00-0035254,Anthony Nelson,LB,TB,11,1,1,0,0,0.0,0,0,0,0,0
00-0035262,Drue Tranquill,LB,KC,11,3,3,1,0,0.0,0,0,0,0,0
00-0035272,Andrew Van Ginkel,OLB,MIN,11,1,6,2,0,1.0,1,0,0,0,0
00-0035276,Blake Cashman,LB,MIN,11,6,9,0,0,0.0,0,0,0,0,0
00-0035277,Mike Jackson,CB,CAR,11,1,1,0,0,0.0,0,0,1,0,0
00-0035279,Charles Omenihu,DE,KC,11,1,1,1,0,0.0,0,0,0,0,0
00-0035301,Donovan Wilson,SAF,DAL,11,2,1,0,0,0.0,0,0,0,0,0
00-0035316,Kaden Elliss,LB,ATL,11,5,0,1,0,1.0,1,0,0,0,0
00-0035352,Tyrel Dodson,LB,MIA,11,3,8,1,0,1.0,1,0,0,0,0
00-0035357,Cam Lewis,CB,BUF,11,1,0,0,0,0.0,0,0,1,0,0
00-0035363,Joe Giles-Harris,LB,CIN,11,1,0,0,0,0.0,0,0,0,0,0
00-0035378,Andrew Wingard,SAF,JAX,11,3,2,0,0,0.0,0,0,1,0,0
00-0035413,Luke Gifford,LB,SF,11,2,3,0,0,0.0,0,0,0,0,0
00-0035500,Greg Dortch,WR,ARI,11,1,0,0,0,0.0,0,0,0,0,0
00-0035525,Devin Bush,LB,CLE,11,2,2,0,0,0.0,0,1,1,1,0
00-0035594,Travis Homer,RB,CHI,11,0,1,0,0,0.0,0,0,0,0,0
00-0035617,Troy Reeder,LB,LAR,11,1,0,0,0,0.0,0,0,0,0,0
00-0035632,Amani Hooker,SAF,TEN,11,8,1,0,0,0.0,0,0,1,0,0
00-0035637,Rock Ya-Sin,CB,DET,11,5,1,0,0,0.0,0,0,1,0,0
00-0035642,Josh Hines-Allen,DE,JAX,11,2,2,1,0,1.0,1,0,1,0,0
00-0035643,Jeffery Simmons,DT,TEN,11,2,1,1,0,1.0,1,0,0,0,0
00-0035647,Montez Sweat,DE,CHI,11,0,2,0,0,0.0,1,0,1,0,0
00-0035667,Greg Gaines,DT,TB,11,0,1,0,0,0.0,0,0,0,0,0
00-0035669,Nick Scott,SAF,CAR,11,2,6,0,0,0.0,0,0,0,0,0
00-0035672,Cody Barton,LB,TEN,11,2,4,1,0,1.0,1,0,3,0,0
00-0035678,Dre'Mont Jones,DE,BAL,11,1,0,0,0,0.0,2,0,0,0,0
00-0035680,Quincy Williams,LB,NYJ,11,5,2,1,0,0.0,0,0,0,0,0
00-0035683,Dexter Lawrence,DT,NYG,11,1,0,0,0,0.0,2,0,0,0,0
00-0035687,Bobby Okereke,ILB,NYG,11,5,1,0,0,0.0,0,0,0,0,0
00-0035705,Jalen Thompson,DB,ARI,11,2,3,0,0,0.0,0,0,1,0,0
