team,season,position,depth_order,player_name,gsis_id,jersey_number,side,GP,fantasy_pts
KC,2026,QB,2,Justin Fields,00-0036945,0,offense,9,134.7
KC,2026,QB,3,Garrett Nussmeier,00-0040906,0,offense,0,0.0
KC,2026,RB,1,Kenneth Walker III,00-0038134,0,offense,17,191.9
KC,2026,RB,2,Emmett Johnson,00-0041013,0,offense,0,0.0
KC,2026,RB,3,Brashard Smith,00-0040078,0,offense,15,63.3
KC,2026,TE,1,Travis Kelce,00-0030506,0,offense,17,191.2
KC,2026,TE,2,Noah Gray,00-0036637,0,offense,12,38.8
KC,2026,TE,3,Jake Briningstool,00-0040081,0,offense,0,0.0
KC,2026,TE,4,Jared Wiley,00-0039824,0,offense,1,1.4
KC,2026,TE,5,John Michael Gyllenborg,00-0040955,0,offense,0,0.0
KC,2026,WR,1,Rashee Rice,00-0039067,0,offense,8,148.1
KC,2026,WR,2,Xavier Worthy,00-0039894,0,offense,13,109.9
KC,2026,WR,3,Tyquan Thornton,00-0038104,0,offense,9,80.8
KC,2026,WR,4,Cyrus Allen,00-0040890,0,offense,0,0.0
KC,2026,WR,5,Jalen Royals,00-0040646,0,offense,1,2.4
KC,2026,WR,6,Nikko Remigio,00-0038519,0,offense,2,4.2
KC,2026,WR,7,Jeff Caldwell,00-0040953,0,offense,0,0.0
KC,2026,WR,8,Jimmy Holiday,00-0040120,0,offense,0,0.0
LAC,2026,DB,1,Cam Hart,00-0039369,0,defense,0,0.0
LAC,2026,DB,2,Derwin James Jr.,00-0034790,0,defense,0,0.0
LAC,2026,DB,3,Elijah Molden,00-0036992,0,defense,0,0.0
LAC,2026,DB,4,Donte Jackson,00-0034356,0,defense,0,0.0
LAC,2026,DB,5,Tarheeb Still,00-0039366,0,defense,0,0.0
LAC,2026,DB,6,Rodney Shelley,00-0041381,0,defense,0,0.0
LAC,2026,DB,7,Tony Jefferson,00-0030294,0,defense,0,0.0
LAC,2026,DB,8,Genesis Smith,00-0041064,0,defense,0,0.0
LAC,2026,DB,9,Deane Leonard,00-0037320,0,defense,0,0.0
LAC,2026,DB,10,Kendall Williamson,00-0038414,0,defense,0,0.0
LAC,2026,DB,11,RJ Mickens,00-0040221,0,defense,0,0.0
LAC,2026,DL,1,Teair Tart,00-0036181,0,defense,0,0.0
LAC,2026,DL,2,Dalvin Tomlinson,00-0033546,0,defense,0,0.0
LAC,2026,DL,3,Jamaree Caldwell,00-0040144,0,defense,0,0.0
LAC,2026,DL,4,Nick Barrett,00-0041072,0,defense,0,0.0
LAC,2026,DL,5,Justin Eboigbe,00-0039835,0,defense,0,0.0
LAC,2026,LB,1,Tuli Tuipulotu,00-0039111,0,defense,0,0.0
LAC,2026,LB,2,Daiyan Henley,00-0038553,0,defense,0,0.0
LAC,2026,LB,3,Del'Shawn Phillips,00-0035202,0,defense,0,0.0
LAC,2026,LB,4,Khalil Mack,00-0031040,0,defense,0,0.0
LAC,2026,LB,5,Bud Dupree,00-0032146,0,defense,0,0.0
LAC,2026,LB,6,Marlowe Wax,00-0040460,0,defense,0,0.0
LAC,2026,LB,7,Troy Dye,00-0036338,0,defense,0,0.0
LAC,2026,LB,8,Akheem Mesidor,00-0041544,0,defense,0,0.0
LAC,2026,LB,9,Denzel Perryman,00-0032103,0,defense,0,0.0
LAC,2026,QB,1,Justin Herbert,00-0036355,0,offense,16,286.9
LAC,2026,QB,2,Trey Lance,00-0037012,0,offense,4,15.5
LAC,2026,RB,1,Omarion Hampton,00-0040666,0,offense,9,135.7
LAC,2026,RB,2,Keaton Mitchell,00-0038454,0,offense,12,55.4
LAC,2026,RB,3,Kimani Vidal,00-0039391,0,offense,12,117.9
LAC,2026,TE,1,Oronde Gadsden,00-0040189,0,offense,15,131.4
LAC,2026,TE,2,Hayden Rucci,00-0039489,0,offense,0,0.0
LAC,2026,TE,3,Charlie Kolar,00-0038046,0,offense,8,36.2
LAC,2026,TE,4,David Njoku,00-0033885,0,offense,11,86.3
LAC,2026,WR,1,Ladd McConkey,00-0039915,0,offense,16,180.9
LAC,2026,WR,2,Quentin Johnston,00-0038544,0,offense,12,171.2
LAC,2026,WR,3,Tre' Harris,00-0040727,0,offense,14,69.4
LAC,2026,WR,4,Brenen Thompson,00-0041550,0,offense,0,0.0
LAC,2026,WR,5,Derius Davis,00-0038573,0,offense,4,3.5
LAC,2026,WR,6,KeAndre Lambert-Smith,00-0040184,0,offense,4,16.1
LAR,2026,DB,1,Jaylen Watson,00-0037195,0,defense,0,0.0
LAR,2026,DB,2,Kam Curl,00-0036349,0,defense,0,0.0
LAR,2026,DB,3,Kamren Kinchens,00-0039834,0,defense,0,0.0
LAR,2026,DB,4,Trent McDuffie,00-0037191,0,defense,0,0.0
LAR,2026,DB,5,Quentin Lake,00-0037841,0,defense,0,0.0
LAR,2026,DB,6,Jaylen McCollough,00-0039776,0,defense,0,0.0
LAR,2026,DB,7,Tanner Ingle,00-0038366,0,defense,0,0.0
LAR,2026,DB,8,Emmanuel Forbes Jr.,00-0039151,0,defense,0,0.0
LAR,2026,DB,9,Josh Wallace,00-0039772,0,defense,0,0.0
LAR,2026,DL,1,Kobie Turner,00-0039138,0,defense,0,0.0
LAR,2026,DL,2,Poona Ford,00-0034234,0,defense,0,0.0
LAR,2026,DL,3,Aaron Donald,00-0031388,0,defense,0,0.0
LAR,2026,DL,4,Tyler Davis,00-0039749,0,defense,0,0.0
LAR,2026,DL,5,Ty Hamilton,00-0040585,0,defense,0,0.0
LAR,2026,DL,6,Braden Fiske,00-0039734,0,defense,0,0.0
LAR,2026,LB,1,Byron Young,00-0039137,0,defense,0,0.0
LAR,2026,LB,2,Nate Landman,00-0037587,0,defense,0,0.0
LAR,2026,LB,3,Omar Speights,00-0039774,0,defense,0,0.0
LAR,2026,LB,4,Desjuan Johnson,00-0039061,0,defense,0,0.0
LAR,2026,LB,5,Josaiah Stewart,00-0040580,0,defense,0,0.0
LAR,2026,LB,6,Grant Stuard,00-0036672,0,defense,0,0.0
LAR,2026,LB,7,Shaun Dolac,00-0040613,0,defense,0,0.0
LAR,2026,LB,8,Wesley Bailey,00-0041404,0,defense,0,0.0
LAR,2026,LB,9,Eddie Walls III,00-0041429,0,defense,0,0.0
LAR,2026,LB,10,Myles Garrett,00-0033868,0,defense,0,0.0
LAR,2026,LB,11,Keir Thomas II,00-0037057,0,defense,0,0.0
LAR,2026,QB,1,Matthew Stafford,00-0026498,0,offense,17,354.4
LAR,2026,QB,2,Stetson Bennett IV,00-0039107,0,offense,0,0.0
LAR,2026,QB,3,Ty Simpson,00-0041568,0,offense,0,0.0
LAR,2026,QB,4,Matthew Caldwell,00-0041414,0,offense,0,0.0
LAR,2026,RB,1,Kyren Williams,00-0037840,0,offense,17,263.3
LAR,2026,RB,2,Blake Corum,00-0039738,0,offense,17,122.2
LAR,2026,RB,3,Ronnie Rivers,00-0037557,0,offense,2,4.6
LAR,2026,TE,1,Colby Parkinson,00-0036244,0,offense,12,130.4
LAR,2026,TE,2,Terrance Ferguson,00-0040737,0,offense,7,52.1
LAR,2026,TE,3,Davis Allen,00-0039074,0,offense,13,61.8
LAR,2026,TE,4,Tyler Higbee,00-0033110,0,offense,8,71.1
LAR,2026,TE,5,Max Klare,00-0041510,0,offense,0,0.0
LAR,2026,WR,1,Puka Nacua,00-0039075,0,offense,16,375.0
LAR,2026,WR,2,Davante Adams,00-0031381,0,offense,14,222.9
LAR,2026,WR,3,Jordan Whittington,00-0039751,0,offense,11,36.3
LAR,2026,WR,4,Konata Mumpfield,00-0040590,0,offense,6,25.2
LAR,2026,WR,5,Xavier Smith,00-0038359,0,offense,10,48.3
LAR,2026,WR,6,Tutu Atwell,00-0036849,0,offense,5,31.2
LAR,2026,WR,7,CJ Daniels,00-0041399,0,offense,0,0.0
LV,2026,DB,1,Eric Stokes,00-0036901,0,defense,0,0.0
LV,2026,DB,2,Jeremy Chinn,00-0036293,0,defense,0,0.0
LV,2026,DB,3,Treydan Stukes,00-0040868,0,defense,0,0.0
LV,2026,DB,4,Darien Porter,00-0040641,0,defense,0,0.0
LV,2026,DB,5,Taron Johnson,00-0034376,0,defense,0,0.0
LV,2026,DB,6,Jermod McCoy,00-0041563,0,defense,0,0.0
LV,2026,DB,7,Dalton Johnson,00-0040883,0,defense,0,0.0
LV,2026,DB,8,Isaiah Pola-Mao,00-0037512,0,defense,1,0.3
LV,2026,DB,9,Hezekiah Masses,00-0040889,0,defense,0,0.0
LV,2026,DB,10,Darrell Luter Jr.,00-0038594,0,defense,0,0.0
LV,2026,DB,11,Tristin McCollum,00-0037461,0,defense,0,0.0
LV,2026,DB,12,Chigozie Anusiem,00-0039676,0,defense,0,0.0
LV,2026,DL,1,Jonah Laulu,00-0039423,0,defense,0,0.0
LV,2026,DL,2,Adam Butler,00-0033381,0,defense,0,0.0
LV,2026,DL,3,Tonka Hemingway,00-0040169,0,defense,0,0.0
LV,2026,DL,4,Thomas Booker IV,00-0037262,0,defense,0,0.0
LV,2026,DL,5,JJ Pegues,00-0040199,0,defense,0,0.0
LV,2026,DL,6,Folorunso Fatukasi,00-0034275,0,defense,0,0.0
LV,2026,LB,1,Maxx Crosby,00-0034973,0,defense,0,0.0
LV,2026,LB,2,Nakobe Dean,00-0037615,0,defense,0,0.0
LV,2026,LB,3,Quay Walker,00-0037074,0,defense,0,0.0
LV,2026,LB,4,Kwity Paye,00-0036479,0,defense,0,0.0
LV,2026,LB,5,Malcolm Koonce,00-0036989,0,defense,0,0.0
LV,2026,LB,6,Tommy Eichenberg,00-0039374,0,defense,0,0.0
LV,2026,LB,7,Cody Lindenberg,00-0040228,0,defense,0,0.0
LV,2026,LB,8,Patrick Johnson,00-0036922,0,defense,0,0.0
LV,2026,LB,9,Brennan Jackson,00-0039836,0,defense,0,0.0
LV,2026,LB,10,Segun Olubi,00-0037527,0,defense,0,0.0
LV,2026,LB,11,Keyron Crawford,00-0041553,0,defense,0,0.0
LV,2026,LB,12,Brennan Jackson,00-0039836,0,defense,0,0.0
LV,2026,QB,1,Kirk Cousins,00-0029604,0,offense,10,103.5
LV,2026,QB,2,Fernando Mendoza,00-0041562,0,offense,0,0.0
LV,2026,QB,3,Aidan O'Connell,00-0038579,0,offense,1,4.8
LV,2026,RB,1,Ashton Jeanty,00-0040122,0,offense,17,245.1
LV,2026,RB,2,Mike Washington Jr.,00-0040878,0,offense,0,0.0
LV,2026,RB,3,Dylan Laube,00-0039407,0,offense,4,5.7
LV,2026,RB,4,Chris Collier,00-0039244,0,offense,0,0.0
LV,2026,TE,1,Brock Bowers,00-0039338,0,offense,12,174.2
LV,2026,TE,2,Michael Mayer,00-0039066,0,offense,11,73.8
LV,2026,TE,3,Ian Thomas,00-0034365,0,offense,7,24.4
LV,2026,TE,4,Carter Runyon,00-0040488,0,offense,1,1.3
LV,2026,WR,1,Tre Tucker,00-0038563,0,offense,16,161.7
LV,2026,WR,2,Jalen Nailor,00-0037291,0,offense,12,98.7
LV,2026,WR,3,Jack Bech,00-0040729,0,offense,9,42.4
LV,2026,WR,4,Malik Benson,00-0040894,0,offense,0,0.0
LV,2026,WR,5,Dareke Young,00-0037093,0,offense,2,6.8
LV,2026,WR,6,Dont'e Thornton Jr.,00-0040581,0,offense,7,23.5
LV,2026,WR,7,Justin Shorter,00-0038590,0,offense,0,0.0
LV,2026,WR,8,Corey Rucker,00-0041005,0,offense,0,0.0
MIA,2026,DB,1,Jason Marshall Jr.,00-0040178,0,defense,0,0.0
MIA,2026,DB,2,Michael Taaffe,00-0041528,0,defense,0,0.0
MIA,2026,DB,3,Zayne Anderson,00-0036677,0,defense,0,0.0
MIA,2026,DB,4,JuJu Brents,00-0039156,0,defense,0,0.0
MIA,2026,DB,5,Chris Johnson,00-0041533,0,defense,0,0.0
MIA,2026,DB,6,Jaylin Simpson,00-0039383,0,defense,0,0.0
MIA,2026,DB,7,Dante Trader Jr.,00-0040182,0,defense,0,0.0
MIA,2026,DB,8,Julius Wood,00-0039532,0,defense,0,0.0
MIA,2026,DB,9,Marcellas Dial Jr.,00-0039390,0,defense,0,0.0
MIA,2026,DB,10,Reese Taylor,00-0038521,0,defense,0,0.0
MIA,2026,DB,11,Darrell Baker Jr.,00-0037549,0,defense,0,0.0
MIA,2026,DB,12,Kyle Louis,00-0041527,0,defense,0,0.0
MIA,2026,DB,13,Storm Duck,00-0039481,0,defense,0,0.0
MIA,2026,DL,1,Chop Robinson,00-0039911,0,defense,0,0.0
MIA,2026,DL,2,Jordan Phillips,00-0031557,0,defense,0,0.0
MIA,2026,DL,3,Zach Sieler,00-0034285,0,defense,0,0.0
MIA,2026,DL,4,Josh Uche,00-0036159,0,defense,0,0.0
MIA,2026,DL,5,Malik Herring,00-0036682,0,defense,0,0.0
MIA,2026,DL,6,Keith Cooper Jr.,00-0040655,0,defense,0,0.0
MIA,2026,DL,7,Zeek Biggers,00-0040248,0,defense,0,0.0
MIA,2026,DL,8,Robert Beal Jr.,00-0038603,0,defense,0,0.0
MIA,2026,DL,9,Kenneth Grant,00-0040127,0,defense,0,0.0
MIA,2026,DL,10,Rene Konga,00-0041136,0,defense,0,0.0
MIA,2026,DL,11,Andre Jones Jr.,00-0038635,0,defense,0,0.0
MIA,2026,LB,1,Jordyn Brooks,00-0036409,0,defense,0,0.0
MIA,2026,LB,2,Jacob Rodriguez,00-0041522,0,defense,0,0.0
MIA,2026,LB,3,Willie Gay Jr.,00-0036362,0,defense,0,0.0
MIA,2026,LB,4,Ronnie Harrison Jr.,00-0034779,0,defense,0,0.0
MIA,2026,LB,5,Jackson Woodard,00-0040066,0,defense,0,0.0
MIA,2026,LB,6,Trey Moore,00-0041526,0,defense,0,0.0
MIA,2026,QB,1,Malik Willis,00-0038128,0,offense,4,51.2
MIA,2026,QB,2,Kyle McCord,00-0040014,0,offense,0,0.0
MIA,2026,QB,3,Brady Cook,00-0040398,0,offense,5,28.5
MIA,2026,RB,1,De'Von Achane,00-0039040,0,offense,16,322.1
MIA,2026,RB,2,Jaylen Wright,00-0039874,0,offense,9,48.2
MIA,2026,RB,3,Ollie Gordon II,00-0040198,0,offense,12,54.7
MIA,2026,TE,1,Greg Dulcich,00-0037252,0,offense,9,62.8
MIA,2026,TE,2,Will Kacmarek,00-0041524,0,offense,0,0.0
MIA,2026,TE,3,Seydou Traore,00-0041579,0,offense,0,0.0
MIA,2026,TE,4,Justin Joly,00-0041077,0,offense,0,0.0
MIA,2026,TE,5,Cole Turner,00-0037078,0,offense,0,0.0
MIA,2026,WR,1,Malik Washington,00-0039880,0,offense,16,106.7
MIA,2026,WR,2,Caleb Douglas,00-0041523,0,offense,0,0.0
MIA,2026,WR,3,Chris Bell,00-0041525,0,offense,0,0.0
MIA,2026,WR,4,Kevin Coleman Jr.,00-0041529,0,offense,0,0.0
MIA,2026,WR,5,Jalen Tolbert,00-0037666,0,offense,7,43.3
MIA,2026,WR,6,Ryan Miller,00-0038824,0,offense,2,11.4
MIN,2026,DB,1,Charles Demmings,00-0041083,0,defense,0,0.0
MIN,2026,DB,2,Joshua Metellus,00-0036348,0,defense,0,0.0
MIN,2026,DB,3,Harrison Smith,00-0029606,0,defense,0,0.0
MIN,2026,DB,4,James Pierre,00-0035795,0,defense,0,0.0
MIN,2026,DB,5,Byron Murphy Jr.,00-0035236,0,defense,0,0.0
MIN,2026,DB,6,Jay Ward,00-0038578,0,defense,0,0.0
MIN,2026,DB,7,Theo Jackson,00-0037301,0,defense,0,0.0
MIN,2026,DB,8,Zemaiah Vaughn,00-0040507,0,defense,0,0.0
MIN,2026,DB,9,Tyreek Chappell,00-0041344,0,defense,0,0.0
MIN,2026,DB,10,Jakobe Thomas,00-0041054,0,defense,0,0.0
MIN,2026,DB,11,Jacob Thomas,00-0041354,0,defense,0,0.0
MIN,2026,DL,1,Levi Drake Rodriguez,00-0039421,0,defense,0,0.0
MIN,2026,DL,2,Caleb Banks,00-0041033,0,defense,0,0.0
MIN,2026,DL,3,Jalen Redmond,00-0038778,0,defense,0,0.0
MIN,2026,DL,4,Elijah Williams,00-0040624,0,defense,0,0.0
MIN,2026,DL,5,Domonique Orange,00-0041046,0,defense,0,0.0
MIN,2026,DL,6,Tyrion Ingram-Dawkins,00-0040173,0,defense,0,0.0
MIN,2026,LB,1,Andrew Van Ginkel,00-0035272,0,defense,0,0.0
MIN,2026,LB,2,Eric Wilson,00-0033336,0,defense,0,0.0
MIN,2026,LB,3,Blake Cashman,00-0035276,0,defense,0,0.0
MIN,2026,LB,4,Dallas Turner,00-0039924,0,defense,0,0.0
MIN,2026,LB,5,Bo Richter,00-0039718,0,defense,0,0.0
MIN,2026,LB,6,Jake Golday,00-0041495,0,defense,0,0.0
MIN,2026,LB,7,Ivan Pace Jr.,00-0038807,0,defense,0,0.0
MIN,2026,LB,8,Chaz Chambliss,00-0040496,0,defense,0,0.0
MIN,2026,LB,9,Jamal Adams,00-0033872,0,defense,0,0.0
MIN,2026,LB,10,Tyler Batty,00-0040492,0,defense,0,0.0
MIN,2026,QB,1,Kyler Murray,00-0035228,0,offense,5,77.8
MIN,2026,QB,2,Carson Wentz,00-0032950,0,offense,5,68.3
MIN,2026,QB,3,J.J. McCarthy,00-0039923,0,offense,10,127.4
MIN,2026,RB,1,Aaron Jones Sr.,00-0033293,0,offense,12,118.7
MIN,2026,RB,2,DeeJay Dallas,00-0036425,0,offense,1,2.1
MIN,2026,RB,3,Demond Claiborne,00-0041104,0,offense,0,0.0
MIN,2026,RB,4,Jordan Mason,00-0037525,0,offense,16,128.9
MIN,2026,TE,1,T.J. Hockenson,00-0035229,0,offense,15,112.8
MIN,2026,TE,2,Josh Oliver,00-0035249,0,offense,10,54.3
MIN,2026,TE,3,Gavin Bartholomew,00-0040215,0,offense,0,0.0
MIN,2026,TE,4,Ben Yurosek,00-0040509,0,offense,2,3.4
MIN,2026,WR,1,Justin Jefferson,00-0036322,0,offense,17,201.5
MIN,2026,WR,2,Jordan Addison,00-0038994,0,offense,13,133.1
MIN,2026,WR,3,Jauan Jennings,00-0036259,0,offense,15,171.3
MIN,2026,WR,4,Tai Felton,00-0040154,0,offense,3,5.5
MIN,2026,WR,5,Myles Price,00-0040506,0,offense,0,0.0
MIN,2026,WR,6,Jeshaun Jones,00-0039710,0,offense,0,0.0
NE,2026,DB,1,Carlton Davis III,00-0034778,0,defense,0,0.0
NE,2026,DB,2,Craig Woodson,00-0040716,0,defense,0,0.0
NE,2026,DB,3,Kevin Byard,00-0033132,0,defense,0,0.0
NE,2026,DB,4,Christian Gonzalez,00-0039147,0,defense,0,0.0
NE,2026,DB,5,Marcus Jones,00-0037253,0,defense,0,0.0
NE,2026,DB,6,Charles Woods,00-0039770,0,defense,0,0.0
NE,2026,DB,7,Dell Pettus,00-0039692,0,defense,0,0.0
NE,2026,DB,8,Jaylen Reed,00-0040204,0,defense,0,0.0
NE,2026,DB,9,Karon Prunty,00-0041088,0,defense,0,0.0
NE,2026,DB,10,Channing Canada,00-0041316,0,defense,0,0.0
NE,2026,DB,11,Brenden Schooler,00-0037205,0,defense,0,0.0
NE,2026,DL,1,Christian Barmore,00-0036981,0,defense,0,0.0
NE,2026,DL,2,Cory Durden,00-0038653,0,defense,0,0.0
NE,2026,DL,3,Milton Williams,00-0036916,0,defense,0,0.0
NE,2026,DL,4,Leonard Taylor III,00-0039289,0,defense,0,0.0
NE,2026,DL,5,DaQuan Jones,00-0031054,0,defense,0,0.0
NE,2026,DL,6,Joshua Farmer,00-0040171,0,defense,0,0.0
NE,2026,LB,1,Elijah Ponder,00-0040574,0,defense,0,0.0
NE,2026,LB,2,Christian Elliss,00-0036813,0,defense,0,0.0
NE,2026,LB,3,Robert Spillane,00-0034720,0,defense,0,0.0
NE,2026,LB,4,Dre'Mont Jones,00-0035678,0,defense,0,0.0
NE,2026,LB,5,Quintayvious Hutchins,00-0041402,0,defense,0,0.0
NE,2026,LB,6,Darius Muasau,00-0039829,0,defense,0,0.0
NE,2026,LB,7,Erick Hunter,00-0041455,0,defense,0,0.0
NE,2026,LB,8,Gabe Jacas,00-0041569,0,defense,0,0.0
NE,2026,LB,9,Harold Landry III,00-0034828,0,defense,0,0.0
NE,2026,LB,10,Namdi Obiazor,00-0041109,0,defense,0,0.0
NE,2026,LB,11,Khalil Jacobs,00-0041321,0,defense,0,0.0
NE,2026,QB,1,Drake Maye,00-0039851,0,offense,17,354.0
NE,2026,QB,2,Tommy DeVito,00-0038476,0,offense,0,0.0
NE,2026,QB,3,Behren Morton,00-0041123,0,offense,0,0.0
NE,2026,RB,1,Rhamondre Stevenson,00-0036875,0,offense,14,174.8
NE,2026,RB,2,TreVeyon Henderson,00-0040734,0,offense,17,206.2
NE,2026,RB,3,Corey Kiner,00-0040556,0,offense,4,9.3
NE,2026,RB,4,Myles Montgomery,00-0041323,0,offense,0,0.0
NE,2026,TE,1,Hunter Henry,00-0033090,0,offense,17,178.8
NE,2026,TE,2,Eli Raridon,00-0041395,0,offense,0,0.0
NE,2026,TE,3,Cameron Latu,00-0038564,0,offense,0,0.0
NE,2026,TE,4,Tanner Arkin,00-0041314,0,offense,0,0.0
NE,2026,TE,5,Julian Hill,00-0038720,0,offense,9,29.0
NE,2026,WR,1,Romeo Doubs,00-0037816,0,offense,15,163.4
NE,2026,WR,2,DeMario Douglas,00-0038621,0,offense,16,95.8
NE,2026,WR,3,Mack Hollins,00-0033555,0,offense,14,113.4
NE,2026,WR,4,Kyle Williams,00-0040131,0,offense,8,49.4
NE,2026,WR,5,Efton Chism III,00-0040563,0,offense,2,16.5
NE,2026,WR,6,A.J. Brown,00-0035676,0,offense,15,218.3
NE,2026,WR,7,Jeremiah Webb,00-0040570,0,offense,0,0.0
NO,2026,DB,1,Kool-Aid McKinstry,00-0039860,0,defense,0,0.0
NO,2026,DB,2,Justin Reid,00-0034361,0,defense,0,0.0
NO,2026,DB,3,Julian Blackmon,00-0036253,0,defense,0,0.0
NO,2026,DB,4,Quincy Riley,00-0040166,0,defense,0,0.0
NO,2026,DB,5,Jonas Sanker,00-0040643,0,defense,0,0.0
NO,2026,DB,6,Michael Reid,00-0040293,0,defense,0,0.0
NO,2026,DB,7,Jonas Sanker,00-0040643,0,defense,0,0.0
NO,2026,DB,8,Martin Emerson Jr.,00-0037250,0,defense,0,0.0
NO,2026,DB,9,Jordan Howden,00-0038588,0,defense,0,0.0
NO,2026,DB,10,Decamerion Richardson,00-0039357,0,defense,0,0.0
NO,2026,DB,11,Jayden Price,00-0039725,0,defense,0,0.0
NO,2026,DB,12,Lorenzo Styles Jr.,00-0041089,0,defense,0,0.0
NO,2026,DB,13,David Long Jr.,00-0035665,0,defense,0,0.0
NO,2026,DB,14,Rejzohn Wright,00-0038781,0,defense,0,0.0
NO,2026,DL,1,Cameron Jordan,00-0027962,0,defense,0,0.0
NO,2026,DL,2,Nathan Shepherd,00-0034760,0,defense,0,0.0
NO,2026,DL,3,Vernon Broughton,00-0040642,0,defense,0,0.0
NO,2026,DL,4,Colby Wooden,00-0038387,0,defense,0,0.0
NO,2026,DL,5,Davon Godchaux,00-0033860,0,defense,0,0.0
NO,2026,DL,6,Tyree Wilson,00-0038541,0,defense,0,0.0
NO,2026,DL,7,John Ridgeway III,00-0037283,0,defense,0,0.0
NO,2026,DL,8,Christen Miller,00-0041390,0,defense,0,0.0
NO,2026,DL,9,Bryan Bresee,00-0038995,0,defense,0,0.0
NO,2026,DL,10,Khristian Boyd,00-0039401,0,defense,0,0.0
NO,2026,LB,1,Carl Granderson,00-0035402,0,defense,0,0.0
NO,2026,LB,2,Kaden Elliss,00-0035316,0,defense,0,0.0
NO,2026,LB,3,Pete Werner,00-0036927,0,defense,0,0.0
NO,2026,LB,4,Chase Young,00-0036321,0,defense,0,0.0
NO,2026,LB,5,Anfernee Jennings,00-0036193,0,defense,0,0.0
NO,2026,LB,6,Isaiah Stalbird,00-0039622,0,defense,0,0.0
NO,2026,LB,7,Danny Stutsman,00-0040155,0,defense,0,0.0
NO,2026,LB,8,Myles Cole,00-0039425,0,defense,0,0.0
NO,2026,LB,9,Chris Rumph II,00-0036867,0,defense,0,0.0
NO,2026,LB,10,Jaylan Ford,00-0039388,0,defense,0,0.0
NO,2026,QB,1,Tyler Shough,00-0040743,0,offense,10,158.0
NO,2026,QB,2,Spencer Rattler,00-0039376,0,offense,8,101.1
NO,2026,QB,3,Zach Wilson,00-0037013,0,offense,1,1.6
NO,2026,RB,1,Travis Etienne Jr.,00-0036973,0,offense,17,253.9
NO,2026,RB,2,Alvin Kamara,00-0033906,0,offense,11,100.7
NO,2026,RB,3,Kendre Miller,00-0038551,0,offense,7,33.3
NO,2026,RB,4,CJ Donaldson,00-0041326,0,offense,0,0.0
NO,2026,RB,5,Ty Chandler,00-0037276,0,offense,2,8.8
NO,2026,TE,1,Juwan Johnson,00-0036040,0,offense,17,179.9
NO,2026,TE,2,Noah Fant,00-0035644,0,offense,12,74.8
NO,2026,TE,3,Oscar Delp,00-0041041,0,offense,0,0.0
NO,2026,TE,4,Treyton Welch,00-0039518,0,offense,0,0.0
NO,2026,TE,5,Moliki Matavao,00-0040244,0,offense,1,3.0
NO,2026,WR,1,Chris Olave,00-0037239,0,offense,16,268.0
NO,2026,WR,2,Devaughn Vele,00-0039424,0,offense,9,66.3
NO,2026,WR,3,Bryce Lance,00-0041067,0,offense,0,0.0
NO,2026,WR,4,Barion Brown,00-0041099,0,offense,0,0.0
NO,2026,WR,5,Jordyn Tyson,00-0041029,0,offense,0,0.0
NO,2026,WR,6,Mason Tipton,00-0039623,0,offense,4,20.4
NYG,2026,DB,1,Deonte Banks,00-0039000,0,defense,0,0.0
NYG,2026,DB,2,Tyler Nubin,00-0039861,0,defense,0,0.0
NYG,2026,DB,3,Jevon Holland,00-0036998,0,defense,0,0.0
NYG,2026,DB,4,Greg Newsome II,00-0036996,0,defense,0,0.0
NYG,2026,DB,5,Dru Phillips,00-0039821,0,defense,0,0.0
NYG,2026,DB,6,Korie Black,00-0040243,0,defense,0,0.0
NYG,2026,DB,7,Jason Pinnock,00-0036502,0,defense,0,0.0
NYG,2026,DB,8,Ar'Darius Washington,00-0036587,0,defense,0,0.0
NYG,2026,DB,9,Colton Hood,00-0041462,0,defense,0,0.0
NYG,2026,DB,10,Nic Jones,00-0038986,0,defense,0,0.0
NYG,2026,DB,11,Paulson Adebo,00-0036937,0,defense,0,0.0
NYG,2026,DB,12,Elijah Campbell,00-0034248,0,defense,0,0.0
NYG,2026,DB,13,Rico Payton,00-0039620,0,defense,0,0.0
NYG,2026,DB,14,Nikko Reed,00-0040471,0,defense,0,0.0
